Sort_ID,Entry_date,Study_number,Author,Duplicate_record,Quality_flag,Contributor,Checker,Country,Region,Site_name,Site_ID,Paper_year,Study_midyear,YearsOfData,Annual_coverage,Latitude,Longitude,Elevation,MAT,MAP,MPET,Study_temp,Study_precip,Manipulation,Manipulation_level,Manipulation_age,IGBP,Ecosystem_age,Species,Leaf_habit,Ecosystem_state,LAI,Soil_family,Soil_texture,Soil_sand,Soil_silt,Soil_clay,Soil_rock,Soil_depth,Soil_BD,Soil_pH,Soil_SAR,Soil_SOC,Soil_C_stock,Soil_N,Soil_CN,Crust,Ksat,E,I30,EI30_R,K,L,Slope,Plant_cover_C,P,Meas_method,Method_details,Study_area,Field_scale,Field_area,Measure_time,Measure_interval,Replication,ER_annual_paper,ER_annual_units,Convertor,ER_annual,ER_Sedt_se,ER_Sedt_sd,ER_max,ER_maxday,Sediment_annual,Runoff_annual,Runoff_se,Runoff_sd,Runoff_max,Runoff_max_day,Leaching,Leaching_unit,Leaching_type,Data_source,Notes,Comments1,Comments2,Comment3
52,2020-01-12,9,Sachs,,Q1,JJ,XD,Israel,Rohama,Rain-fed agricultural ?eld,IL-RHM-35CHS,2017,,,0.01,34.71,31.48,,,,,,,Temperature change,"Hygroscopic, 35 ?",,,,None,,,,Palexeralf soil (Loess),loam,40,35,25,,,1.61,7.7,2.44,1.4,,,,,,,,,,1.165,,0,,Runoff plot,,,Runoff plot,0.64075,,,4,,,,,,,,,,,,,,,,,,Figure 4 and 5,,,,
53,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-H1,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,17,19.1,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
54,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-H2,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,16.3,21.4,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
55,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-H3,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,15.8,22.3,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
56,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-H4,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,17.7,26.9,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
57,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-M1,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,14.5,5.9,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
58,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-M2,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,16.8,5,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
59,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-M3,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,14.6,12.3,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
60,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-M4,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,15,13.2,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
61,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-L1,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,17.3,1.8,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
62,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-L2,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,16.6,1.8,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
63,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-L3,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,15.2,3.2,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
64,2020-01-12,10,Nouwakpo,,Q0,JJ,XD,USA,Utah,City of Ferron,US-UT-L4,2018,,,0.01,39.09,-111.13,,,202.50,,,,None,,,,,,,,,Chipeta series,Silt loam,11.5,66.7,21.8,,,,,,,,,,,,,,,,,15.9,2.7,,Runoff plot,,,Runoff plot,,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
65,2020-01-20,12,Zhang,,Q0,JJ,XD,China,Shaanxi,Shenmu station,CN-SN-INF167,2015,,,0.01,38.93,110.88,966,,440.00,,,,None,,,CSH,,"Caragana korshinskii Kom., Hippophae rhamnoides L.",Deciduous,,,Loessial sand,Silt loam,30.17,56.54,13.29,,,,,,,,,,,,,,,,12,36,,,Runoff plot,,,Runoff plot,30,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
66,2020-01-20,12,Zhang,,Q0,JJ,XD,China,Shaanxi,Shenmu station,CN-SN-INF250,2015,,,0.01,38.93,110.88,966,,440.00,,,,None,,,CSH,,"Caragana korshinskii Kom., Hippophae rhamnoides L.",Deciduous,,,Loessial sand,Silt loam,30.17,56.54,13.29,,,,,,,,,,,,,,,,12,36,,,Runoff plot,,,Runoff plot,30,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
67,2020-01-20,12,Zhang,,Q0,JJ,XD,China,Shaanxi,Shenmu station,CN-SN-INF330,2015,,,0.01,38.93,110.88,966,,440.00,,,,None,,,CSH,,"Caragana korshinskii Kom., Hippophae rhamnoides L.",Deciduous,,,Loessial sand,Silt loam,30.17,56.54,13.29,,,,,,,,,,,,,,,,12,36,,,Runoff plot,,,Runoff plot,30,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
68,2020-01-20,12,Zhang,,Q0,JJ,XD,China,Shaanxi,Shenmu station,CN-SN-INF417,2015,,,0.01,38.93,110.88,966,,440.00,,,,None,,,CSH,,"Caragana korshinskii Kom., Hippophae rhamnoides L.",Deciduous,,,Loessial sand,Silt loam,30.17,56.54,13.29,,,,,,,,,,,,,,,,12,36,,,Runoff plot,,,Runoff plot,30,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
69,2020-01-20,12,Zhang,,Q0,JJ,XD,China,Shaanxi,Shenmu station,CN-SN-INF500,2015,,,0.01,38.93,110.88,966,,440.00,,,,None,,,CSH,,"Caragana korshinskii Kom., Hippophae rhamnoides L.",Deciduous,,,Loessial sand,Silt loam,30.17,56.54,13.29,,,,,,,,,,,,,,,,12,36,,,Runoff plot,,,Runoff plot,30,,,,,,,,,,,,,,,,,,,,,Table 1,,,,
70,2020-01-20,13,Prates,,Q0,JJ,XD,Portugal,Pessegueiro do Vouga,Sever do Vouga,PT-PDV-EC,2012,2008,1.00,1.00,40.72,-8.35,100,14.80,1546.00,,,1546,None,,1,EBF,15,Eucalyptus globulus Labill.,Evergreen,Managed,,Leptosols,,87.28070175,,,54.4,,,,,,,,,,,,,,,,,,,Runoff plot,,,Runoff plot,15.8,,,4,,,,5.410,,,,,,466.000,,,,,2.47,Mg/ha/yr,Organic matter,Table 2,,,,
71,2020-01-20,13,Prates,,Q0,JJ,XD,Portugal,Pessegueiro do Vouga,Sever do Vouga,PT-PDV-ET,2012,2008,1.00,1.00,40.72,-8.35,100,14.80,1546.00,,,1546,Multiple factors,"Mulch, fire",1,EBF,15,Eucalyptus globulus Labill.,Evergreen,Managed,,Leptosols,,87.28070175,,,54.4,,,,,,,,,,,,,,,,,,,Runoff plot,,,Runoff plot,15.8,,,4,,,,0.740,,,,,,267.000,,,,,0.32,Mg/ha/yr,Organic matter,Table 2,,,,
72,2020-01-20,13,Prates,,Q0,JJ,XD,Portugal,Pessegueiro do Vouga,Sever do Vouga,PT-PDV-PC,2012,2008,1.00,1.00,40.72,-8.35,100,14.80,1546.00,,,1546,None,,1,ENF,30,Pinus pinaster Aiton.,Evergreen,Managed,,Leptosols,,89.5184136,,,64.7,,,,,,,,,,,,,,,,,,,Runoff plot,,,Runoff plot,14.3,,,2,,,,0.320,,,,,,93.000,,,,,0.17,Mg/ha/yr,Organic matter,Table 2,,,,
73,2020-01-20,13,Prates,,Q0,JJ,XD,Portugal,Pessegueiro do Vouga,Sever do Vouga,PT-PDV-PT,2012,2008,1.00,1.00,40.72,-8.35,100,14.80,1546.00,,,1546,Multiple factors,"Mulch, fire",1,ENF,30,Pinus pinaster Aiton.,Evergreen,Managed,,Leptosols,,89.5184136,,,64.7,,,,,,,,,,,,,,,,,,,Runoff plot,,,Runoff plot,14.3,,,2,,,,0.37,,,,,,102.000,,,,,0.13,Mg/ha/yr,Organic matter,Table 2,,,,
74,2020-01-22,14,Jourgholami,,Q0,JJ,XD,Iran,Hyrcanian forest,Gorazbon District,IR-HC-CK,2017,2015.5,1.00,1.00,36.45,51.86,1200,,1205.00,,,,None,,,MF,,"Fagus  orientalis  Lipsky,  Carpinus  betulus  L.,  Acer  velutinum Boiss",Mixed,Nature,,Al?sol,Silt loam,44.4,35.2,20.4,,,1.31,5.6,,1.686046512,,,,,,,,,,4,11,76,,Runoff plot,,,Runoff plot,8,,,3,,,,288.350,,,,,,591.300,,,,,,,,Table 3,,,,
75,2020-01-22,14,Jourgholami,,Q0,JJ,XD,Iran,Hyrcanian forest,Gorazbon District,IR-HC-STRAW,2017,2015.5,1.00,1.00,36.45,51.86,1200,,1205.00,,,,Conservation,Straw return,,MF,,"Fagus  orientalis  Lipsky,  Carpinus  betulus  L.,  Acer  velutinum Boiss",Mixed,Nature,,Al?sol,Silt loam,43.3,38.1,18.6,,,1.29,5.3,,1.802325581,,,,,,,,,,4,11,73,,Runoff plot,,,Runoff plot,8,,,3,,,,138.700,,,,,,376.680,,,,,,,,Table 3,,,,
76,2020-01-22,14,Jourgholami,,Q0,JJ,XD,Iran,Hyrcanian forest,Gorazbon District,IR-HC-SAWDUST,2017,2015.5,1.00,1.00,36.45,51.86,1200,,1205.00,,,,Other,Sawdust,,MF,,"Fagus  orientalis  Lipsky,  Carpinus  betulus  L.,  Acer  velutinum Boiss",Mixed,Nature,,Al?sol,Silt loam,39.7,37.8,22.5,,,1.35,5.5,,1.918604651,,,,,,,,,,4,11,72,,Runoff plot,,,Runoff plot,8,,,3,,,,14.600,,,,,,161.330,,,,,,,,Table 3,,,,
77,2020-01-22,15,Hosseini,,Q0,JJ,XD,Portugal,Ria de Aveiro coastal lagoon,Vouga River basin,PR-RDA-D,2016,2013,1.00,1.00,41.03,-8.44,,,,,,1289,Fire,Degraded,,ENF,40,P. pinaster,Evergreen,Nature,,Umbrisols,loam,,,,,,0.98,4.426666667,,,,,,,,,,,,0.5,,,,Runoff plot,,,Runoff plot,0.25,,,3,,,,2.570,,,,,,411.000,,,,,1.29,Mg/ha/yr,Organic matter,Table 4,,,,
78,2020-01-22,15,Hosseini,,Q0,JJ,XD,Portugal,Ria de Aveiro coastal lagoon,Vouga River basin,PR-RDA-SD,2016,2013,1.00,1.00,41.03,-8.44,,,,,,1289,Fire,Semidegraded,,ENF,40,P. pinaster,Evergreen,Nature,,Umbrisols,Sandy loam,,,,,,0.92,4.583333333,,,,,,,,,,,,0.5,,,,Runoff plot,,,Runoff plot,0.25,,,3,,,,0.310,,,,,,115.000,,,,,0.14,Mg/ha/yr,Organic matter,Table 4,,,,
79,2020-01-22,15,Hosseini,,Q0,JJ,XD,Portugal,Ria de Aveiro coastal lagoon,Vouga River basin,PR-RDA-C,2016,2013,1.00,1.00,41.03,-8.44,,,,,,1289,None,None,,ENF,40,P. pinaster,Evergreen,Nature,,Umbrisols,Sandy loam,,,,,,0.996666667,4.516666667,,,,,,,,,,,,0.5,,,,Runoff plot,,,Runoff plot,0.25,,,3,,,,0.040,,,,,,51.000,,,,,0.03,Mg/ha/yr,Organic matter,Table 4,,,,
80,2020-01-22,15,Hosseini,,Q0,JJ,XD,Portugal,Ria de Aveiro coastal lagoon,Vouga River basin,PR-RDA-D,2016,2013,1.00,1.00,41.03,-8.44,,,,,,1628,Fire,Degraded,,ENF,40,P. pinaster,Evergreen,Nature,,Umbrisols,Loam,,,,,,0.98,4.426666667,,,,,,,,,,,,0.5,,,,Runoff plot,,,Runoff plot,0.25,,,3,,,,3.790,,,,,,733.000,,,,,2.32,Mg/ha/yr,Organic matter,Table 4,,,,
81,2020-01-22,15,Hosseini,,Q0,JJ,XD,Portugal,Ria de Aveiro coastal lagoon,Vouga River basin,PR-RDA-SD,2016,2013,1.00,1.00,41.03,-8.44,,,,,,1628,Fire,Semidegraded,,ENF,40,P. pinaster,Evergreen,Nature,,Umbrisols,Sandy loam,,,,,,0.92,4.583333333,,,,,,,,,,,,0.5,,,,Runoff plot,,,Runoff plot,0.25,,,3,,,,0.840,,,,,,197.000,,,,,0.37,Mg/ha/yr,Organic matter,Table 4,,,,
82,2020-01-22,15,Hosseini,,Q0,JJ,XD,Portugal,Ria de Aveiro coastal lagoon,Vouga River basin,PR-RDA-C,2016,2013,1.00,1.00,41.03,-8.44,,,,,,1628,None,None,,ENF,40,P. pinaster,Evergreen,Nature,,Umbrisols,Sandy loam,,,,,,0.996666667,4.516666667,,,,,,,,,,,,0.5,,,,Runoff plot,,,Runoff plot,0.25,,,3,,,,0.000,,,,,,67.000,,,,,0,Mg/ha/yr,Organic matter,Table 4,,,,
83,2020-01-22,16,Patin,,Q1,JJ,XD,Laos,Luang Prabang city,Northern Lao PDR,LA-LP-PDR,2018,2009,15.00,1,20.75,102.03,560,,1300.00,,,,None,,,MF,,"Musa, Genisteae, Bambusoideae",Mixed,Nature,,Entisol,Loam,,,,,,,,,,,,,,,,,,,1,27.5,,,Runoff plot,,,Runoff plot,1,,,,,,,17.783,,,,,,,,,,,,,,Figure 9,Averaged from Figure 9,,,
84,2020-01-22,17,Rodríguez-Caballero,,Q10,JJ,XD,Spain,"Tabernas Desert, Almería",,ES-TBN-ALM,2012,,,0.01,37.00,-2.44,,17.90,235.00,,17.9,,None,,,,,,,,,Leptosols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,,,,
85,2020-01-26,18,Zhao,,Q1,JJ,XD,China,Shannxi,Yangling,CN-SN-60MMH,2018,,,,34.30,108.07,,13.00,620.00,1400,,,None,,,CRO,,,,Managed,,,Sandy clay loam,57,18,25,,,,,,1.666,,,18.30769231,,,,,,,4,8.35,,,Runoff plot,,,Runoff plot,4,,6,,,,,,,,,,,,,,,,,,,Figure 1,g/s to mm/h,Rainfall simulation,,
86,2020-01-26,18,Zhao,,Q1,JJ,XD,China,Shannxi,Yangling,CN-SN-90MMH,2018,,,,34.30,108.07,,13.00,620.00,1400,,,None,,,CRO,,,,Managed,,,Sandy clay loam,57,18,25,,,,,,1.666,,,18.30769231,,,,,,,4,8.35,,,Runoff plot,,,Runoff plot,4,,6,,,,,,,,,,,,,,,,,,,Figure 1,g/s to mm/h,Rainfall simulation,,
87,2020-01-26,18,Zhao,,Q1,JJ,XD,China,Shannxi,Yangling,CN-SN-120MMH,2018,,,,34.30,108.07,,13.00,620.00,1400,,,None,,,CRO,,,,Managed,,,Sandy clay loam,57,18,25,,,,,,1.666,,,18.30769231,,,,,,,4,8.35,,,Runoff plot,,,Runoff plot,4,,6,,,,,,,,,,,,,,,,,,,Figure 1,g/s to mm/h,Rainfall simulation,,
88,2020-01-26,19,van Oudenhoven,,Q10,JJ,XD,,,,NA-NA-NA,2019,,,0.01,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Review,,,,
89,2020-01-26,20,Deng,,Q10,JJ,XD,China,Zhejiang,Anji county,CN-AJ-E1,2020,,,0.01,30.57,119.38,,15.60,1414.00,,,,None,,,,,,,,,,,56.36,22.02,21.62,,,1.65,5.72,,2.656976744,,,3.590509114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data available,,,,
90,2020-01-26,20,Deng,,Q10,JJ,XD,China,Zhejiang,Anji county,CN-AJ-E2,2020,,,0.01,30.57,119.38,,15.60,1414.00,,,,None,,,,,,,,,,,74.15,14.71,11.14,,,1.6,4.26,,2.523255814,,,4.136484941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data available,,,,
91,2020-01-26,20,Deng,,Q10,JJ,XD,China,Zhejiang,Anji county,CN-AJ-E3,2020,,,0.01,30.57,119.38,,15.60,1414.00,,,,None,,,,,,,,,,,79.51,12.25,8.24,,,1.55,6.22,,2.703488372,,,3.003875969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data available,,,,
92,2020-01-26,21,Ghomash,,Q10,JJ,XD,Germany,Brandenburg,,DE-BBD,2019,2008,,0.01,,,140,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data available,,,,
93,2020-01-26,22,Gawson,,Q1,JJ,XD,Australia,Victoria,,AU-VT-CK,2013,2009.5,1.33,1,,,750,,900.00,,,,None,,1,MF,,"Eucalyptus dives, E. radiata, E. sieberi and E. cypellocarpa",,Nature,,,Silty clay loam,,,,,,,,,6.686046512,,,,,,,,,,100,24,,,Runoff plot,,,Runoff plot,2000,,,20,,,,0.013,,,,,,1.125,,,,,,,,Table 8,Contact author about unit,,,
94,2020-01-26,22,Gawson,,Q1,JJ,XD,Australia,Victoria,,AU-VT-LS,2013,2009.5,1.33,1,,,750,,900.00,,,,Fire,Low severity,1,MF,,"Eucalyptus dives, E. radiata, E. sieberi and E. cypellocarpa",,Nature,,,Silty clay loam,,,,,,,,,6.686046512,,,,,,,,,,100,27,,,Runoff plot,,,Runoff plot,2000,,,20,,,,13.001,,,,,,98.025,,,,,,,,Table 8,Contact author about unit,,,
95,2020-01-26,22,Gawson,,Q1,JJ,XD,Australia,Victoria,,AU-VT-HS,2013,2009.5,1.33,1,,,750,,900.00,,,,Fire,High severity,1,MF,,"Eucalyptus dives, E. radiata, E. sieberi and E. cypellocarpa",,Nature,,,Silty clay loam,,,,,,,,,6.686046512,,,,,,,,,,100,28,,,Runoff plot,,,Runoff plot,2000,,,20,,,,14.108,,,,,,97.500,,,,,,,,Table 8,Contact author about unit,,,
96,2020-01-26,22,Gawson,,Q1,JJ,XD,Australia,Victoria,,AU-VT-1M,2013,2009.5,1.33,1,,,750,,900.00,,,,Fire,1 m unburnt patch,1,MF,,"Eucalyptus dives, E. radiata, E. sieberi and E. cypellocarpa",,Nature,,,Silty clay loam,,,,,,,,,6.686046512,,,,,,,,,,100,24,,,Runoff plot,,,Runoff plot,2000,,,16,,,,12.831,,,,,,47.595,,,,,,,,Table 8,Contact author about unit,,,
97,2020-01-26,22,Gawson,,Q1,JJ,XD,Australia,Victoria,,AU-VT-5M,2013,2009.5,1.33,1,,,750,,900.00,,,,Fire,5 m unburnt patch,1,MF,,"Eucalyptus dives, E. radiata, E. sieberi and E. cypellocarpa",,Nature,,,Silty clay loam,,,,,,,,,6.686046512,,,,,,,,,,100,24,,,Runoff plot,,,Runoff plot,2000,,,20,,,,0.253,,,,,,13.088,,,,,,,,Table 8,Contact author about unit,,,
98,2020-01-26,22,Gawson,,Q1,JJ,XD,Australia,Victoria,,AU-VT-10M,2013,2009.5,1.33,1,,,750,,900.00,,,,Fire,10 m unburnt patch,1,MF,,"Eucalyptus dives, E. radiata, E. sieberi and E. cypellocarpa",,Nature,,,Silty clay loam,,,,,,,,,6.686046512,,,,,,,,,,100,24,,,Runoff plot,,,Runoff plot,2000,,,20,,,,0.014,,,,,,4.553,,,,,,,,Table 8,Contact author about unit,,,
99,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE1,2011,2002,1.00,1,,,,,1435.50,,,,Reduced tillage,"Plowing with terraces, manual",18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,25000,Each rainfall,,,,,,,,,,,12.716,64.800,,,,,,,,Table 3 and 4,,,,
100,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE2,2011,2002,1.00,1,,,,,1435.50,,,,Reduced tillage,"Plowing with terraces, tree-pusher",18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,23000,Each rainfall,,,,,,,,,,,11.758,296.100,,,,,,,,Table 3 and 4,,,,
101,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE3,2011,2002,1.00,1,,,,,1435.50,,,,No-till,Shear blade,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,26000,Each rainfall,,,,,,,,,,,0.640,30.410,,,,,,,,Table 3 and 4,,,,
102,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE4,2011,2002,1.00,1,,,,,1435.50,,,,No-till,Tree-pusher,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,24000,Each rainfall,,,,,,,,,,,4.660,155.540,,,,,,,,Table 3 and 4,,,,
103,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE5,2011,2002,1.00,1,,,,,1435.50,,,,Reduced tillage,Tree-pusher,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,29000,Each rainfall,,,,,,,,,,,28.550,221.250,,,,,,,,Table 3 and 4,,,,
104,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE6,2011,2002,1.00,1,,,,,1435.50,,,,No-till,Tradition,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,24000,Each rainfall,,,,,,,,,,,14.190,212.100,,,,,,,,Table 3 and 4,,,,
105,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE7,2011,2002,1.00,1,,,,,1435.50,,,,Conventional,Shear blade,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,25500,Each rainfall,,,,,,,,,,,0.450,7.640,,,,,,,,Table 3 and 4,,,,
106,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE8,2011,2002,1.00,1,,,,,1435.50,,,,No-till,Tree-pusher,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,27000,Each rainfall,,,,,,,,,,,15.890,132.700,,,,,,,,Table 3 and 4,,,,
107,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE9,2011,2002,1.00,1,,,,,1435.50,,,,No-till,Shear blade,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,26800,Each rainfall,,,,,,,,,,,1.700,17.520,,,,,,,,Table 3 and 4,,,,
108,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE10,2011,2002,1.00,1,,,,,1435.50,,,,No-till,Manual,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,35000,Each rainfall,,,,,,,,,,,0.016,0.630,,,,,,,,Table 3 and 4,,,,
109,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE11,2011,2002,1.00,1,,,,,1435.50,,,,Conventional,Tradition,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,30000,Each rainfall,,,,,,,,,,,0.000,0.000,,,,,,,,Table 3 and 4,,,,
110,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE12,2011,2002,1.00,1,,,,,1435.50,,,,Reduced tillage,"Plowing with terraces, manual",18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,35000,Each rainfall,,,,,,,,,,,0.831,46.900,,,,,,,,Table 3 and 4,,,,
111,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE13,2011,2002,1.00,1,,,,,1435.50,,,,Conventional,Tradition,18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,15000,Each rainfall,,,,,,,,,,,0.000,0.000,,,,,,,,Table 3 and 4,,,,
112,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE14,2011,2002,1.00,1,,,,,1435.50,,,,Reduced tillage,"Plowing with terraces, manual",18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,18400,Each rainfall,,,,,,,,,,,1.470,22.230,,,,,,,,Table 3 and 4,,,,
113,2020-01-27,23,Ehigiator,,Q0,JJ,XD,Nigeria,South-west,,NG-SW-SITE1,2011,2003,1.00,1,,,,,1449.70,,,,Reduced tillage,"Plowing with terraces, manual",18,CRO,,"Zea mays, Manihot esculenta",,Managed,,Oxic  paleastalfs,Clay,,,,,,,,,,,,,,,,,,,,3,,,Gauging station,,,Catchment,25000,Each rainfall,,,,,,,,,,,0.056,6.320,,,,,,,,Table 3 and 4,,,,
